txn_id,txn_ts,channel,city,merchant_category,merchant_id,customer_id,amount_inr,log_amount,hour,is_weekend,is_night,is_new_device,is_geo_shift,txn_count_1h,cust_txn_n,merchant_fraud_rate,fraud_score,eng_fraud_score,is_fraud_label
TXN00027877,2025-07-15 02:15:03,UPI,Chennai,Electronics,M1096,C72731,5252.9,8.566725936946728,2,0,1,0,0,1,1,0.014084507042253521,0.185,0.247,0
TXN00002243,2025-07-15 02:15:08,UPI,Surat,Grocery,M1716,C26598,962.7,6.870780042857242,2,0,1,0,0,13,2,0.02040816326530612,0.449,0.378,0
TXN00012673,2025-07-15 02:15:13,UPI,Kochi,Fashion,M1117,C89984,1566.08,7.356969294020316,2,0,1,0,0,6,1,0.01639344262295082,0.46,0.376,0
TXN00004002,2025-07-15 02:15:49,Wallet,Chandigarh,Fuel,M1524,C86157,488.8,6.193997144518067,2,0,1,0,1,11,1,0.018518518518518517,0.81,0.557,1
TXN00007228,2025-07-15 02:16:46,UPI,Pune,Food Delivery,M1656,C17462,4052.12,8.307242233888012,2,0,1,0,1,3,1,0.0,0.553,0.412,0
TXN00001320,2025-07-15 02:19:15,UPI,Bengaluru,Food Delivery,M1185,C84097,2042.31,7.622326320947355,2,0,1,0,0,12,1,0.018518518518518517,0.459,0.377,0
TXN00044686,2025-07-15 02:22:15,Card,Mumbai,Education,M1073,C63691,17428.76,9.765934369056101,2,0,1,0,0,1,1,0.01694915254237288,0.379,0.29,0
TXN00036929,2025-07-15 02:22:57,UPI,Mumbai,Gaming,M1188,C25407,960.09,6.868068057030546,2,0,1,0,0,5,2,0.0196078431372549,0.218,0.228,0
TXN00031996,2025-07-15 02:24:38,Wallet,Ahmedabad,Fuel,M1891,C78064,816.91,6.706752306099736,2,0,1,0,1,6,1,0.01818181818181818,0.736,0.557,1
TXN00046528,2025-07-15 02:24:48,UPI,Delhi,Grocery,M1234,C26843,2385.6,7.777625037935556,2,0,1,0,0,4,1,0.0,0.203,0.22,0
TXN00024532,2025-07-15 02:24:53,UPI,Chandigarh,Fashion,M1122,C26850,14216.52,9.562230285897039,2,0,1,0,0,13,1,0.037037037037037035,0.592,0.441,0
TXN00039143,2025-07-15 02:25:49,UPI,Chennai,Electronics,M1577,C17832,14508.43,9.582554061853697,2,0,1,0,1,11,3,0.05660377358490566,0.789,0.629,1
TXN00019935,2025-07-15 02:26:05,UPI,Delhi,Healthcare,M1354,C24164,313.77,5.751842213399761,2,0,1,0,0,8,1,0.0,0.5,0.37,0
TXN00000770,2025-07-15 02:26:39,Card,Kochi,Fashion,M1566,C36189,3837.67,8.252881231420648,2,0,1,0,0,12,2,0.0,0.429,0.38,0
TXN00021379,2025-07-15 02:26:53,Wallet,Delhi,Fuel,M1581,C83122,3557.32,8.177043802349095,2,0,1,0,0,12,3,0.017543859649122806,0.38,0.384,0
TXN00046824,2025-07-15 02:26:57,Wallet,Chandigarh,Fashion,M1712,C39206,925.14,6.831025411123408,2,0,1,0,0,5,1,0.018518518518518517,0.437,0.227,0
TXN00028805,2025-07-15 02:28:12,Card,Ahmedabad,Education,M1179,C50841,38110.19,10.54826321878056,2,0,1,0,0,2,2,0.0,0.483,0.311,0
TXN00038530,2025-07-15 02:28:58,UPI,Mumbai,Healthcare,M1732,C57026,3588.12,8.185662326086007,2,0,1,0,0,8,1,0.05357142857142857,0.513,0.399,0
TXN00026168,2025-07-15 02:29:00,Card,Kochi,Food Delivery,M1065,C21722,2846.56,7.954217766214358,2,0,1,0,0,8,1,0.038461538461538464,0.572,0.385,0
TXN00024907,2025-07-15 02:36:11,Card,Indore,Travel,M1648,C28019,4638.35,8.442329549200416,2,0,1,0,0,1,2,0.03076923076923077,0.323,0.249,0
TXN00034535,2025-07-15 02:37:09,UPI,Delhi,Fuel,M1770,C86349,758.49,6.632647155392203,2,0,1,0,0,8,3,0.0,0.428,0.37,0
TXN00047390,2025-07-15 02:38:31,Card,Bengaluru,Electronics,M1189,C32119,8421.67,9.038682159107882,2,0,1,0,0,8,1,0.06666666666666667,0.359,0.434,0
TXN00021201,2025-07-15 02:41:02,Card,Chandigarh,Electronics,M1545,C85917,2632.91,7.8762247131545475,2,0,1,0,0,5,3,0.04,0.344,0.236,0
TXN00028236,2025-07-15 02:41:45,UPI,Chandigarh,Fashion,M1812,C73577,3064.88,8.028089919722563,2,0,1,0,0,3,1,0.07692307692307693,0.401,0.252,0
TXN00003644,2025-07-15 02:44:46,Wallet,Jaipur,Food Delivery,M1815,C55456,525.62,6.266479225832081,2,0,1,0,0,13,1,0.01694915254237288,0.431,0.377,0
TXN00034364,2025-07-15 02:44:49,Card,Bengaluru,Food Delivery,M1573,C81751,4903.61,8.497930858134955,2,0,1,0,0,2,3,0.06818181818181818,0.238,0.266,0
TXN00007551,2025-07-15 02:44:55,UPI,Nagpur,Grocery,M1035,C18750,1327.18,7.191564863020044,2,0,1,1,0,7,1,0.04838709677419355,0.732,0.589,1
TXN00019239,2025-07-15 02:45:39,UPI,Surat,Fashion,M1290,C53786,9948.54,9.205281597928167,2,0,1,1,0,13,2,0.0,0.574,0.614,0
TXN00036001,2025-07-15 02:45:59,Card,Kochi,Healthcare,M1467,C44609,6155.32,8.72523447541413,2,0,1,0,0,2,1,0.018518518518518517,0.452,0.254,0
TXN00024347,2025-07-15 02:46:31,Wallet,Surat,Grocery,M1521,C13344,4692.06,8.453840100711625,2,0,1,0,0,8,3,0.0,0.583,0.387,0
TXN00026573,2025-07-15 02:46:31,UPI,Nagpur,Grocery,M1073,C12272,499.82,6.2162467550907,2,0,1,0,1,8,1,0.01694915254237288,0.63,0.557,0
TXN00023913,2025-07-15 02:47:38,UPI,Indore,Food Delivery,M1326,C24489,1121.55,7.023358162054224,2,0,1,0,0,13,4,0.018867924528301886,0.41,0.377,0
TXN00043413,2025-07-15 02:49:37,Card,Lucknow,Grocery,M1276,C75759,42190.22,10.649967421505231,2,0,1,0,0,4,2,0.0,0.364,0.315,0
TXN00030928,2025-07-15 02:52:16,Card,Hyderabad,Grocery,M1398,C69001,72892.51,11.196754887970593,2,0,1,0,0,2,1,0.0,0.47,0.334,0
TXN00042095,2025-07-15 02:53:01,UPI,Lucknow,Grocery,M1797,C64258,2454.58,7.806118264871208,2,0,1,0,0,5,3,0.05357142857142857,0.402,0.241,0
TXN00002422,2025-07-15 02:54:54,Card,Kolkata,Grocery,M1674,C13167,23889.49,10.081235750783437,2,0,1,0,0,13,1,0.022222222222222223,0.38,0.454,0
TXN00001909,2025-07-15 02:55:50,UPI,Pune,Grocery,M1519,C48118,1862.03,7.529959473531517,2,0,1,0,0,7,4,0.0,0.525,0.37,0
TXN00037413,2025-07-15 02:56:29,UPI,Hyderabad,Travel,M1277,C26260,961.5,6.869534066161939,2,0,1,0,0,12,2,0.0,0.53,0.37,0
TXN00046869,2025-07-15 02:56:42,UPI,Kolkata,Food Delivery,M1886,C83582,3735.98,8.226033077584622,2,0,1,0,1,8,1,0.0,0.68,0.559,0
TXN00030280,2025-07-15 02:57:00,Card,Chennai,Fashion,M1513,C21218,7894.64,8.974065987368771,2,0,1,0,0,6,1,0.03636363636363636,0.488,0.42,0
TXN00012351,2025-07-15 02:58:07,UPI,Kolkata,Fuel,M1691,C64304,1155.42,7.053084305046248,2,0,1,1,0,9,2,0.046511627906976744,0.735,0.588,1
TXN00044864,2025-07-15 02:58:31,UPI,Surat,Food Delivery,M1752,C51986,5016.53,8.520693059725863,2,0,1,0,0,13,1,0.043478260869565216,0.49,0.407,0
TXN00042000,2025-07-15 03:00:06,UPI,Mumbai,Grocery,M1414,C60678,468.61,6.151902563006067,3,0,1,0,0,7,1,0.0,0.562,0.37,0
TXN00011364,2025-07-15 03:01:31,Wallet,Kochi,Healthcare,M1665,C43635,1307.17,7.176384492990811,3,0,1,0,0,10,1,0.0,0.382,0.37,0
TXN00007726,2025-07-15 03:02:15,Card,Lucknow,Electronics,M1102,C64446,13298.55,9.495485479050977,3,0,1,0,0,4,1,0.02,0.415,0.282,0
TXN00028209,2025-07-15 03:03:08,UPI,Kolkata,Travel,M1679,C14093,1405.45,7.248824078062331,3,0,1,0,0,7,1,0.0,0.355,0.37,0
TXN00035298,2025-07-15 03:03:19,Card,Delhi,Grocery,M1374,C25378,9157.49,9.122436596917817,3,0,1,0,0,6,2,0.0,0.571,0.411,0
TXN00030257,2025-07-15 03:03:24,UPI,Pune,Electronics,M1511,C52661,2032.81,7.617666160249266,3,0,1,0,0,2,2,0.045454545454545456,0.289,0.238,0
TXN00046279,2025-07-15 03:03:36,UPI,Mumbai,Utilities,M1602,C75873,1937.56,7.569700708398818,3,0,1,0,0,10,1,0.0,0.516,0.37,0
TXN00007815,2025-07-15 03:03:36,UPI,Pune,Grocery,M1502,C51048,2289.33,7.736451190969679,3,0,1,0,0,9,2,0.03571428571428571,0.42,0.384,0
TXN00007988,2025-07-15 03:06:45,Wallet,Ahmedabad,Grocery,M1090,C71912,748.37,6.619232853532663,3,0,1,0,0,5,1,0.0,0.274,0.22,0
TXN00002416,2025-07-15 03:07:08,UPI,Chennai,Food Delivery,M1735,C26814,1059.28,6.966288303167791,3,0,1,0,0,8,1,0.023809523809523808,0.407,0.379,0
TXN00047901,2025-07-15 03:07:24,Card,Chennai,Fuel,M1645,C50493,3529.09,8.16907864535304,3,0,1,0,0,1,2,0.046875,0.346,0.246,0
TXN00003374,2025-07-15 03:08:31,UPI,Pune,Healthcare,M1474,C21952,2547.83,7.843389709331336,3,0,1,0,0,12,1,0.0,0.379,0.37,0
TXN00011854,2025-07-15 03:09:24,UPI,Hyderabad,Food Delivery,M1780,C29116,1406.69,7.249705342022369,3,0,1,0,0,12,1,0.04225352112676056,0.529,0.386,0
TXN00038562,2025-07-15 03:09:48,Card,Ahmedabad,Gaming,M1786,C52496,8581.84,9.057520140043824,3,0,1,0,0,13,1,0.0,0.568,0.409,0
TXN00010700,2025-07-15 03:09:53,UPI,Lucknow,Electronics,M1837,C48499,3792.74,8.241107618890002,3,0,1,0,0,13,3,0.017543859649122806,0.505,0.387,0
TXN00018550,2025-07-15 03:10:17,Wallet,Kolkata,Grocery,M1431,C30741,1241.84,7.125154362388788,3,0,1,0,0,5,1,0.0,0.36,0.22,0
TXN00033902,2025-07-15 03:10:41,Card,Lucknow,Fashion,M1447,C11259,12486.31,9.432468207625842,3,0,1,1,0,11,1,0.023255813953488372,0.704,0.631,1
TXN00016563,2025-07-15 03:10:51,Card,Pune,Food Delivery,M1248,C88880,6545.44,8.786676669423027,3,0,1,0,0,4,2,0.06382978723404255,0.367,0.274,0
TXN00010031,2025-07-15 03:11:32,Card,Chennai,Grocery,M1013,C50586,5985.92,8.697332368551125,3,0,1,0,0,5,1,0.0,0.407,0.246,0
TXN00014571,2025-07-15 03:11:33,UPI,Indore,Education,M1429,C31897,3240.35,8.08374518867159,3,0,1,0,0,5,1,0.018518518518518517,0.421,0.232,0
TXN00007750,2025-07-15 03:12:15,Wallet,Mumbai,Healthcare,M1328,C86941,1209.97,7.099176970331293,3,0,1,0,0,8,1,0.05172413793103448,0.617,0.39,0
TXN00033489,2025-07-15 03:12:35,UPI,Chandigarh,Electronics,M1478,C20126,1044.59,6.9523365983775145,3,0,1,0,0,10,1,0.015151515151515152,0.349,0.376,0
TXN00002111,2025-07-15 03:14:58,Wallet,Indore,Fuel,M1130,C50420,949.81,6.857314252889712,3,0,1,0,1,1,1,0.02127659574468085,0.488,0.408,0
TXN00030375,2025-07-15 03:16:11,UPI,Mumbai,Travel,M1157,C54107,12934.99,9.467768628220156,3,0,1,0,0,7,3,0.05555555555555555,0.5,0.445,0
TXN00047185,2025-07-15 03:16:38,UPI,Mumbai,Gaming,M1486,C52438,1652.16,7.410443886845225,3,0,1,0,0,4,2,0.0,0.369,0.22,0
TXN00046708,2025-07-15 03:18:10,Card,Mumbai,Fuel,M1003,C35940,11270.25,9.330010514814116,3,0,1,0,0,1,3,0.07272727272727272,0.341,0.297,0
TXN00004252,2025-07-15 03:19:43,Wallet,Mumbai,Travel,M1634,C28755,2388.05,7.7786510763659,3,0,1,0,0,5,1,0.03278688524590164,0.411,0.233,0
TXN00043171,2025-07-15 03:22:11,UPI,Surat,Healthcare,M1758,C12546,14385.89,9.574072654216465,3,0,1,0,0,2,1,0.0392156862745098,0.452,0.292,0
TXN00019463,2025-07-15 03:24:01,Card,Jaipur,Fuel,M1755,C54021,3152.94,8.056407743879765,3,0,1,0,0,9,2,0.05357142857142857,0.55,0.394,0
TXN00007236,2025-07-15 03:26:47,UPI,Bengaluru,Education,M1464,C88411,12590.93,9.440811411556599,3,0,1,0,0,8,1,0.030303030303030304,0.384,0.434,0
TXN00041244,2025-07-15 03:27:50,Card,Indore,Grocery,M1688,C28630,2549.44,7.84402117228721,3,0,1,1,0,12,1,0.022727272727272728,0.641,0.579,0
TXN00044924,2025-07-15 03:28:15,UPI,Surat,Grocery,M1084,C22880,617.26,6.426909080957333,3,0,1,0,0,8,1,0.017543859649122806,0.408,0.377,0
TXN00002634,2025-07-15 03:29:00,UPI,Lucknow,Travel,M1249,C75902,969.65,6.877965950171385,3,0,1,0,0,9,1,0.04918032786885246,0.584,0.389,0
TXN00037671,2025-07-15 03:31:27,UPI,Hyderabad,Grocery,M1015,C80949,868.57,6.767998836591853,3,0,1,0,0,12,1,0.0,0.496,0.37,0
TXN00027157,2025-07-15 03:32:54,UPI,Chennai,Travel,M1457,C78624,852.36,6.749181498317228,3,0,1,0,0,2,1,0.0,0.342,0.22,0
TXN00003771,2025-07-15 03:33:11,Wallet,Chennai,Education,M1243,C67001,907.49,6.811783880620996,3,0,1,0,0,12,1,0.017241379310344827,0.368,0.377,0
TXN00034446,2025-07-15 03:34:02,Card,Mumbai,Education,M1708,C12367,779.11,6.659434935381483,3,0,1,0,0,13,3,0.0,0.579,0.37,0
TXN00038374,2025-07-15 03:35:01,UPI,Lucknow,Grocery,M1076,C36071,668.4,6.506381788777226,3,0,1,0,0,12,1,0.038461538461538464,0.568,0.385,0
TXN00044389,2025-07-15 03:35:44,UPI,Kochi,Grocery,M1022,C87765,6670.92,8.805662953559024,3,0,1,0,0,4,1,0.04,0.22,0.265,0
TXN00018549,2025-07-15 03:36:27,Card,Ahmedabad,Fashion,M1289,C83956,5190.8,8.554835736840749,3,0,1,0,0,4,1,0.021739130434782608,0.339,0.249,0
TXN00006023,2025-07-15 03:37:05,UPI,Pune,Grocery,M1297,C13367,25397.29,10.142437127905698,3,0,1,0,0,6,3,0.016666666666666666,0.687,0.454,0
TXN00037544,2025-07-15 03:37:08,UPI,Pune,Education,M1108,C42083,5840.59,8.672758299040142,3,0,1,0,0,4,3,0.017543859649122806,0.256,0.252,0
TXN00027846,2025-07-15 03:37:46,Card,Chennai,Fashion,M1681,C50223,2065.33,7.633529365869095,3,0,1,0,0,3,3,0.031746031746031744,0.205,0.232,0
TXN00016273,2025-07-15 03:37:53,Card,Nagpur,Electronics,M1850,C58429,4345.75,8.377183718407899,3,0,1,0,0,8,3,0.034482758620689655,0.575,0.398,0
TXN00024702,2025-07-15 03:39:17,UPI,Chennai,Fuel,M1730,C14713,2056.15,7.629076808724973,3,0,1,0,0,5,1,0.0,0.306,0.22,0
TXN00042044,2025-07-15 03:39:27,Wallet,Delhi,Grocery,M1010,C75421,303.73,5.719426138644222,3,0,1,0,0,13,1,0.020833333333333332,0.581,0.378,0
TXN00023609,2025-07-15 03:40:22,Card,Pune,Grocery,M1077,C16285,1421.16,7.25993212161443,3,0,1,0,0,3,1,0.03125,0.327,0.232,0
TXN00001073,2025-07-15 03:41:55,UPI,Mumbai,Fashion,M1590,C18772,241.71,5.491867315015168,3,0,1,0,0,4,1,0.03636363636363636,0.377,0.234,0
TXN00027035,2025-07-15 03:42:02,Card,Bengaluru,Travel,M1822,C42159,21415.52,9.97191786581688,3,0,1,1,0,6,2,0.01818181818181818,0.561,0.648,1
TXN00024346,2025-07-15 03:42:23,UPI,Surat,Fashion,M1094,C84652,10916.66,9.298136940622147,3,0,1,0,0,8,2,0.05,0.55,0.437,1
TXN00020467,2025-07-15 03:42:55,UPI,Jaipur,Grocery,M1283,C84507,517.3,6.2505542251956605,3,0,1,0,0,7,1,0.03636363636363636,0.493,0.384,0
TXN00008976,2025-07-15 03:44:33,Card,Bengaluru,Utilities,M1326,C39945,2580.3,7.856048426981786,3,0,1,0,0,6,1,0.018867924528301886,0.45,0.377,0
TXN00039987,2025-07-15 03:44:40,UPI,Jaipur,Electronics,M1474,C61876,5820.04,8.66923421891966,3,0,1,0,0,3,1,0.0,0.187,0.245,0
TXN00025439,2025-07-15 03:44:49,UPI,Kochi,Fashion,M1708,C26842,1311.3,7.179536601902241,3,0,1,1,0,1,1,0.0,0.515,0.42,0
TXN00033343,2025-07-15 03:46:05,Card,Pune,Grocery,M1247,C37188,3627.45,8.196560838824434,3,0,1,1,0,13,1,0.017857142857142856,0.715,0.585,0
TXN00015784,2025-07-15 03:47:42,UPI,Hyderabad,Fashion,M1503,C61688,789.19,6.672273422873171,3,0,1,0,1,11,1,0.03636363636363636,0.588,0.564,0
TXN00045747,2025-07-15 03:47:44,UPI,Hyderabad,Food Delivery,M1285,C73620,5338.58,8.582902277175641,3,0,1,0,0,10,2,0.0,0.519,0.392,0
TXN00033432,2025-07-15 03:48:07,Wallet,Delhi,Travel,M1567,C25605,8578.36,9.057114597625288,3,0,1,0,0,7,1,0.01818181818181818,0.343,0.416,0
TXN00008273,2025-07-15 03:50:43,Card,Indore,Electronics,M1661,C74424,20617.75,9.933956134976892,3,0,1,0,0,1,1,0.014925373134328358,0.185,0.296,0
TXN00016542,2025-07-15 03:52:22,UPI,Mumbai,Fuel,M1499,C50888,1493.85,7.309781146342789,3,0,1,0,0,7,3,0.0,0.395,0.37,0
TXN00046394,2025-07-15 03:52:31,Card,Hyderabad,Fuel,M1379,C21548,2056.63,7.629310114030324,3,0,1,0,0,3,1,0.0,0.241,0.22,0
TXN00046020,2025-07-15 03:53:17,Card,Chandigarh,Grocery,M1897,C75901,3912.73,8.27224616243912,3,0,1,0,0,3,2,0.0196078431372549,0.392,0.239,0
TXN00008460,2025-07-15 03:53:19,UPI,Surat,Grocery,M1131,C88242,1262.01,7.1412530399755205,3,0,1,0,0,3,1,0.013888888888888888,0.284,0.225,0
TXN00001030,2025-07-15 03:54:08,UPI,Chandigarh,Fashion,M1614,C69154,1344.38,7.204431780013494,3,0,1,1,0,12,2,0.0,0.585,0.57,0
TXN00036154,2025-07-15 03:54:17,Card,Chennai,Education,M1391,C20895,7852.28,8.968686557902876,3,0,1,0,0,8,1,0.037037037037037035,0.538,0.42,0
TXN00004206,2025-07-15 03:54:49,Card,Kolkata,Fashion,M1416,C28976,17752.3,9.784326693116377,3,0,1,0,0,4,2,0.045454545454545456,0.198,0.302,0
TXN00026629,2025-07-15 03:55:54,UPI,Pune,Fuel,M1890,C14474,875.8,6.776278916193751,3,0,1,0,0,11,2,0.01818181818181818,0.611,0.377,0
TXN00004804,2025-07-15 03:56:10,UPI,Kolkata,Healthcare,M1396,C56636,18327.74,9.816225598700196,3,0,1,1,0,10,1,0.08,0.667,0.667,0
TXN00019739,2025-07-15 03:59:31,UPI,Mumbai,Gaming,M1753,C39125,13789.87,9.531762057992378,3,0,1,0,0,1,1,0.0,0.217,0.276,0
TXN00039781,2025-07-15 03:59:55,Wallet,Surat,Fashion,M1131,C76961,1722.78,7.452274832871947,3,0,1,0,0,2,1,0.013888888888888888,0.191,0.225,0
TXN00013228,2025-07-15 04:01:43,UPI,Kochi,Electronics,M1089,C42969,6147.1,8.723898369978386,4,0,1,0,0,11,1,0.017543859649122806,0.455,0.404,0
TXN00040033,2025-07-15 04:01:50,UPI,Mumbai,Utilities,M1712,C61514,3930.08,8.276669476270492,4,0,1,0,0,12,3,0.018518518518518517,0.398,0.388,0
TXN00045031,2025-07-15 04:01:59,UPI,Delhi,Fuel,M1726,C77158,2751.6,7.920301198545432,4,0,1,0,1,9,1,0.05454545454545454,0.796,0.571,1
TXN00030720,2025-07-15 04:02:00,Card,Ahmedabad,Electronics,M1530,C35164,26444.73,10.182849987581175,4,0,1,0,0,12,1,0.019230769230769232,0.553,0.456,0
TXN00021721,2025-07-15 04:02:53,UPI,Surat,Utilities,M1070,C70557,1316.84,7.183749311638727,4,0,1,0,0,10,2,0.0,0.507,0.37,0
TXN00027347,2025-07-15 04:02:59,Wallet,Hyderabad,Grocery,M1649,C18384,1129.74,7.030627564631029,4,0,1,0,0,5,1,0.02,0.333,0.228,0
TXN00033225,2025-07-15 04:03:21,Card,Surat,Fuel,M1451,C62177,3178.26,8.064403744291836,4,0,1,0,0,1,2,0.0,0.287,0.224,0
TXN00004050,2025-07-15 04:04:39,UPI,Chandigarh,Fuel,M1854,C85134,1460.59,7.287280163223205,4,0,1,0,0,13,1,0.0,0.619,0.37,0
TXN00045627,2025-07-15 04:04:46,Card,Ahmedabad,Electronics,M1707,C60958,3065.72,8.028363865522143,4,0,1,0,1,6,2,0.1016949152542373,0.818,0.592,1
TXN00000490,2025-07-15 04:06:35,UPI,Delhi,Grocery,M1891,C49005,3813.99,8.246693322483143,4,0,1,0,0,6,1,0.01818181818181818,0.572,0.387,0
TXN00046334,2025-07-15 04:06:45,Card,Pune,Utilities,M1170,C36787,1453.97,7.282740560836326,4,0,1,0,0,5,1,0.03125,0.224,0.232,0
TXN00020458,2025-07-15 04:08:00,Wallet,Ahmedabad,Education,M1558,C30926,1325.93,7.190623282375663,4,0,1,0,0,5,1,0.03773584905660377,0.29,0.235,0
TXN00024378,2025-07-15 04:09:48,UPI,Chennai,Electronics,M1579,C82103,884.79,6.7864799021953,4,0,1,0,0,12,1,0.0196078431372549,0.531,0.378,0
TXN00045015,2025-07-15 04:09:49,UPI,Nagpur,Travel,M1716,C61769,2937.61,7.985691959417067,4,0,1,0,0,6,1,0.02040816326530612,0.348,0.379,0
TXN00034550,2025-07-15 04:10:01,Card,Ahmedabad,Fashion,M1441,C44077,3361.01,8.120294288384125,4,0,1,0,0,9,2,0.0,0.49,0.376,0
TXN00037449,2025-07-15 04:10:24,Card,Mumbai,Food Delivery,M1703,C34640,1013.66,6.9223088599896485,4,0,1,0,0,8,1,0.029411764705882353,0.546,0.381,0
TXN00017199,2025-07-15 04:10:37,Wallet,Chennai,Electronics,M1552,C55539,853.96,6.7510546842166415,4,0,1,0,0,11,2,0.0,0.376,0.37,0
TXN00004699,2025-07-15 04:10:40,UPI,Pune,Grocery,M1233,C17728,1760.9,7.474148051196583,4,0,1,0,0,10,1,0.018518518518518517,0.427,0.377,0
TXN00025889,2025-07-15 04:13:37,UPI,Kolkata,Food Delivery,M1011,C53718,7994.13,8.98658788529846,4,0,1,0,0,12,3,0.017543859649122806,0.382,0.413,0
TXN00015423,2025-07-15 04:14:24,Card,Indore,Fuel,M1707,C24119,8790.23,9.081509912630304,4,0,1,0,0,8,2,0.1016949152542373,0.553,0.449,0
TXN00036093,2025-07-15 04:14:47,Wallet,Ahmedabad,Electronics,M1760,C23795,832.64,6.725801654492789,4,0,1,0,0,4,2,0.016666666666666666,0.424,0.226,0
TXN00037360,2025-07-15 04:15:18,Wallet,Lucknow,Fuel,M1670,C59720,2533.48,7.8377437667784875,4,0,1,0,0,12,2,0.018867924528301886,0.521,0.377,0
TXN00007912,2025-07-15 04:15:30,Card,Bengaluru,Gaming,M1066,C58112,25805.97,10.158399889463167,4,0,1,0,0,2,1,0.030303030303030304,0.536,0.31,0
TXN00028714,2025-07-15 04:17:52,Wallet,Nagpur,Fuel,M1075,C55036,836.4,6.7303018535850425,4,0,1,0,0,2,1,0.047619047619047616,0.335,0.239,0
TXN00019949,2025-07-15 04:20:03,UPI,Delhi,Utilities,M1074,C42786,739.12,6.606812335213515,4,0,1,0,0,4,2,0.043478260869565216,0.439,0.237,0
TXN00008714,2025-07-15 04:20:24,UPI,Chandigarh,Fuel,M1399,C80452,830.29,6.722978711113071,4,0,1,0,0,5,2,0.031746031746031744,0.442,0.232,0
TXN00006620,2025-07-15 04:20:31,Card,Lucknow,Healthcare,M1749,C18333,5619.74,8.634218606817527,4,0,1,0,0,6,2,0.0,0.548,0.394,0
TXN00016314,2025-07-15 04:21:20,Card,Nagpur,Food Delivery,M1822,C19746,4701.93,8.455940997717757,4,0,1,1,0,12,2,0.01818181818181818,0.604,0.595,0
TXN00000267,2025-07-15 04:21:38,UPI,Delhi,Fashion,M1067,C56144,3544.52,8.173440113681462,4,0,1,0,0,4,3,0.0,0.432,0.228,0
TXN00037446,2025-07-15 04:22:20,Card,Nagpur,Fashion,M1248,C27067,26599.12,10.18867100603781,4,0,1,0,0,13,1,0.06382978723404255,0.66,0.474,1
TXN00021448,2025-07-15 04:22:26,UPI,Hyderabad,Food Delivery,M1514,C74609,7887.12,8.9731131091485,4,0,1,0,0,11,1,0.0,0.582,0.406,0
TXN00011256,2025-07-15 04:23:19,Card,Kolkata,Grocery,M1280,C32386,16005.51,9.68075079347073,4,0,1,0,0,10,2,0.0,0.395,0.431,0
TXN00031944,2025-07-15 04:23:30,UPI,Ahmedabad,Food Delivery,M1079,C78835,140.93,4.955333978311167,4,0,1,0,0,4,1,0.0,0.181,0.22,0
TXN00022755,2025-07-15 04:24:11,Card,Surat,Healthcare,M1618,C23250,6728.08,8.814193711956998,4,0,1,0,0,9,1,0.017543859649122806,0.489,0.407,0
TXN00025711,2025-07-15 04:24:51,UPI,Jaipur,Electronics,M1482,C49239,956.89,6.864732948831274,4,0,1,0,0,12,1,0.028985507246376812,0.552,0.381,0
TXN00013940,2025-07-15 04:24:53,UPI,Jaipur,Grocery,M1010,C71103,2205.02,7.698945265955487,4,0,1,0,0,3,1,0.020833333333333332,0.409,0.228,0
TXN00032757,2025-07-15 04:27:50,Card,Ahmedabad,Food Delivery,M1657,C22446,2834.7,7.950044099263958,4,0,1,0,0,10,2,0.0,0.553,0.37,0
TXN00020511,2025-07-15 04:27:58,UPI,Indore,Fuel,M1128,C79275,1918.88,7.560017963068621,4,0,1,0,0,7,1,0.0,0.429,0.37,0
TXN00021069,2025-07-15 04:30:12,Card,Ahmedabad,Electronics,M1372,C86647,3535.8,8.170977642512034,4,0,1,0,0,1,1,0.044444444444444446,0.419,0.245,0
TXN00016601,2025-07-15 04:31:43,Card,Delhi,Fashion,M1467,C89802,2427.25,7.79492611228244,4,0,1,0,0,2,1,0.018518518518518517,0.399,0.227,0
TXN00012786,2025-07-15 04:32:05,Wallet,Chennai,Food Delivery,M1053,C30978,1200.46,7.091292762903657,4,0,1,0,0,13,2,0.05,0.408,0.39,0
TXN00044684,2025-07-15 04:32:23,Wallet,Chandigarh,Utilities,M1403,C78609,2688.29,7.897032497237009,4,0,1,0,0,13,2,0.08333333333333333,0.583,0.402,0
TXN00021482,2025-07-15 04:33:50,Card,Kolkata,Food Delivery,M1238,C34246,4953.5,8.508051533498953,4,0,1,0,0,7,1,0.0,0.517,0.389,0
TXN00007022,2025-07-15 04:34:26,UPI,Pune,Food Delivery,M1091,C45091,2980.94,8.000329374397912,4,0,1,0,0,13,2,0.05263157894736842,0.567,0.392,0
TXN00028640,2025-07-15 04:35:18,UPI,Kolkata,Fuel,M1718,C73490,3547.54,8.17429153027011,4,0,1,0,0,2,2,0.0,0.233,0.228,0
TXN00028483,2025-07-15 04:36:23,Wallet,Ahmedabad,Grocery,M1813,C29282,356.2,5.878295849002344,4,0,1,0,0,4,2,0.04477611940298507,0.397,0.237,0
TXN00046958,2025-07-15 04:36:40,UPI,Pune,Food Delivery,M1261,C65338,5259.02,8.567890108005896,4,0,1,0,0,13,2,0.03508771929824561,0.576,0.405,0
TXN00045002,2025-07-15 04:37:38,Wallet,Chandigarh,Travel,M1595,C20901,2914.36,7.977748590301569,4,0,1,0,0,4,1,0.017543859649122806,0.187,0.227,0
