txn_id,txn_ts,channel,city,merchant_category,merchant_id,customer_id,device_id,amount_inr,is_night,is_new_device,is_geo_shift,txn_count_1h,fraud_score,is_fraud_label
TXN00003374,2025-07-15 03:08:31,UPI,Pune,Healthcare,M1474,C21952,D97918,2547.83,1,0,0,12,0.379,0
TXN00011854,2025-07-15 03:09:24,UPI,Hyderabad,Food Delivery,M1780,C29116,D64697,1406.69,1,0,0,12,0.529,0
TXN00038562,2025-07-15 03:09:48,Card,Ahmedabad,Gaming,M1786,C52496,D88007,8581.84,1,0,0,13,0.568,0
TXN00010700,2025-07-15 03:09:53,UPI,Lucknow,Electronics,M1837,C48499,D73481,3792.74,1,0,0,13,0.505,0
TXN00018550,2025-07-15 03:10:17,Wallet,Kolkata,Grocery,M1431,C30741,D76444,1241.84,1,0,0,5,0.36,0
TXN00033902,2025-07-15 03:10:41,Card,Lucknow,Fashion,M1447,C11259,D86870,12486.31,1,1,0,11,0.704,1
TXN00016563,2025-07-15 03:10:51,Card,Pune,Food Delivery,M1248,C88880,D98592,6545.44,1,0,0,4,0.367,0
TXN00010031,2025-07-15 03:11:32,Card,Chennai,Grocery,M1013,C50586,D61841,5985.92,1,0,0,5,0.407,0
TXN00014571,2025-07-15 03:11:33,UPI,Indore,Education,M1429,C31897,D90058,3240.35,1,0,0,5,0.421,0
TXN00007750,2025-07-15 03:12:15,Wallet,Mumbai,Healthcare,M1328,C86941,D94392,1209.97,1,0,0,8,0.617,0
TXN00033489,2025-07-15 03:12:35,UPI,Chandigarh,Electronics,M1478,C20126,D73320,1044.59,1,0,0,10,0.349,0
TXN00002111,2025-07-15 03:14:58,Wallet,Indore,Fuel,M1130,C50420,D74283,949.81,1,0,1,1,0.488,0
TXN00030375,2025-07-15 03:16:11,UPI,Mumbai,Travel,M1157,C54107,D76089,12934.99,1,0,0,7,0.5,0
TXN00047185,2025-07-15 03:16:38,UPI,Mumbai,Gaming,M1486,C52438,D97266,1652.16,1,0,0,4,0.369,0
TXN00046708,2025-07-15 03:18:10,Card,Mumbai,Fuel,M1003,C35940,D66393,11270.25,1,0,0,1,0.341,0
TXN00004252,2025-07-15 03:19:43,Wallet,Mumbai,Travel,M1634,C28755,D99840,2388.05,1,0,0,5,0.411,0
TXN00043171,2025-07-15 03:22:11,UPI,Surat,Healthcare,M1758,C12546,D96791,14385.89,1,0,0,2,0.452,0
TXN00019463,2025-07-15 03:24:01,Card,Jaipur,Fuel,M1755,C54021,D75150,3152.94,1,0,0,9,0.55,0
TXN00007236,2025-07-15 03:26:47,UPI,Bengaluru,Education,M1464,C88411,D72884,12590.93,1,0,0,8,0.384,0
TXN00041244,2025-07-15 03:27:50,Card,Indore,Grocery,M1688,C28630,D75104,2549.44,1,1,0,12,0.641,0
TXN00044924,2025-07-15 03:28:15,UPI,Surat,Grocery,M1084,C22880,D71460,617.26,1,0,0,8,0.408,0
TXN00002634,2025-07-15 03:29:00,UPI,Lucknow,Travel,M1249,C75902,D56316,969.65,1,0,0,9,0.584,0
TXN00037671,2025-07-15 03:31:27,UPI,Hyderabad,Grocery,M1015,C80949,D54558,868.57,1,0,0,12,0.496,0
TXN00027157,2025-07-15 03:32:54,UPI,Chennai,Travel,M1457,C78624,D52296,852.36,1,0,0,2,0.342,0
TXN00003771,2025-07-15 03:33:11,Wallet,Chennai,Education,M1243,C67001,D59105,907.49,1,0,0,12,0.368,0
TXN00034446,2025-07-15 03:34:02,Card,Mumbai,Education,M1708,C12367,D92067,779.11,1,0,0,13,0.579,0
TXN00038374,2025-07-15 03:35:01,UPI,Lucknow,Grocery,M1076,C36071,D76233,668.4,1,0,0,12,0.568,0
TXN00044389,2025-07-15 03:35:44,UPI,Kochi,Grocery,M1022,C87765,D53143,6670.92,1,0,0,4,0.22,0
TXN00018549,2025-07-15 03:36:27,Card,Ahmedabad,Fashion,M1289,C83956,D74983,5190.8,1,0,0,4,0.339,0
TXN00006023,2025-07-15 03:37:05,UPI,Pune,Grocery,M1297,C13367,D75653,25397.29,1,0,0,6,0.687,0
TXN00037544,2025-07-15 03:37:08,UPI,Pune,Education,M1108,C42083,D87171,5840.59,1,0,0,4,0.256,0
TXN00027846,2025-07-15 03:37:46,Card,Chennai,Fashion,M1681,C50223,D92660,2065.33,1,0,0,3,0.205,0
TXN00016273,2025-07-15 03:37:53,Card,Nagpur,Electronics,M1850,C58429,D76793,4345.75,1,0,0,8,0.575,0
TXN00024702,2025-07-15 03:39:17,UPI,Chennai,Fuel,M1730,C14713,D56186,2056.15,1,0,0,5,0.306,0
TXN00042044,2025-07-15 03:39:27,Wallet,Delhi,Grocery,M1010,C75421,D61589,303.73,1,0,0,13,0.581,0
TXN00023609,2025-07-15 03:40:22,Card,Pune,Grocery,M1077,C16285,D67279,1421.16,1,0,0,3,0.327,0
TXN00001073,2025-07-15 03:41:55,UPI,Mumbai,Fashion,M1590,C18772,D68016,241.71,1,0,0,4,0.377,0
TXN00027035,2025-07-15 03:42:02,Card,Bengaluru,Travel,M1822,C42159,D85142,21415.52,1,1,0,6,0.561,1
TXN00024346,2025-07-15 03:42:23,UPI,Surat,Fashion,M1094,C84652,D58791,10916.66,1,0,0,8,0.55,1
TXN00020467,2025-07-15 03:42:55,UPI,Jaipur,Grocery,M1283,C84507,D55134,517.3,1,0,0,7,0.493,0
TXN00008976,2025-07-15 03:44:33,Card,Bengaluru,Utilities,M1326,C39945,D83932,2580.3,1,0,0,6,0.45,0
TXN00039987,2025-07-15 03:44:40,UPI,Jaipur,Electronics,M1474,C61876,D59465,5820.04,1,0,0,3,0.187,0
TXN00025439,2025-07-15 03:44:49,UPI,Kochi,Fashion,M1708,C26842,D51799,1311.3,1,1,0,1,0.515,0
TXN00033343,2025-07-15 03:46:05,Card,Pune,Grocery,M1247,C37188,D70828,3627.45,1,1,0,13,0.715,0
TXN00015784,2025-07-15 03:47:42,UPI,Hyderabad,Fashion,M1503,C61688,D85826,789.19,1,0,1,11,0.588,0
TXN00045747,2025-07-15 03:47:44,UPI,Hyderabad,Food Delivery,M1285,C73620,D70629,5338.58,1,0,0,10,0.519,0
TXN00033432,2025-07-15 03:48:07,Wallet,Delhi,Travel,M1567,C25605,D58046,8578.36,1,0,0,7,0.343,0
TXN00008273,2025-07-15 03:50:43,Card,Indore,Electronics,M1661,C74424,D56867,20617.75,1,0,0,1,0.185,0
TXN00016542,2025-07-15 03:52:22,UPI,Mumbai,Fuel,M1499,C50888,D75088,1493.85,1,0,0,7,0.395,0
TXN00046394,2025-07-15 03:52:31,Card,Hyderabad,Fuel,M1379,C21548,D80388,2056.63,1,0,0,3,0.241,0
TXN00046020,2025-07-15 03:53:17,Card,Chandigarh,Grocery,M1897,C75901,D69825,3912.73,1,0,0,3,0.392,0
TXN00008460,2025-07-15 03:53:19,UPI,Surat,Grocery,M1131,C88242,D94375,1262.01,1,0,0,3,0.284,0
TXN00001030,2025-07-15 03:54:08,UPI,Chandigarh,Fashion,M1614,C69154,D69070,1344.38,1,1,0,12,0.585,0
TXN00036154,2025-07-15 03:54:17,Card,Chennai,Education,M1391,C20895,D75060,7852.28,1,0,0,8,0.538,0
TXN00004206,2025-07-15 03:54:49,Card,Kolkata,Fashion,M1416,C28976,D95932,17752.3,1,0,0,4,0.198,0
TXN00026629,2025-07-15 03:55:54,UPI,Pune,Fuel,M1890,C14474,D84360,875.8,1,0,0,11,0.611,0
TXN00004804,2025-07-15 03:56:10,UPI,Kolkata,Healthcare,M1396,C56636,D61364,18327.74,1,1,0,10,0.667,0
TXN00019739,2025-07-15 03:59:31,UPI,Mumbai,Gaming,M1753,C39125,D98585,13789.87,1,0,0,1,0.217,0
TXN00039781,2025-07-15 03:59:55,Wallet,Surat,Fashion,M1131,C76961,D55649,1722.78,1,0,0,2,0.191,0
TXN00013228,2025-07-15 04:01:43,UPI,Kochi,Electronics,M1089,C42969,D71219,6147.1,1,0,0,11,0.455,0
TXN00040033,2025-07-15 04:01:50,UPI,Mumbai,Utilities,M1712,C61514,D92501,3930.08,1,0,0,12,0.398,0
TXN00045031,2025-07-15 04:01:59,UPI,Delhi,Fuel,M1726,C77158,D67764,2751.6,1,0,1,9,0.796,1
TXN00030720,2025-07-15 04:02:00,Card,Ahmedabad,Electronics,M1530,C35164,D86861,26444.73,1,0,0,12,0.553,0
TXN00021721,2025-07-15 04:02:53,UPI,Surat,Utilities,M1070,C70557,D59082,1316.84,1,0,0,10,0.507,0
TXN00027347,2025-07-15 04:02:59,Wallet,Hyderabad,Grocery,M1649,C18384,D67675,1129.74,1,0,0,5,0.333,0
TXN00033225,2025-07-15 04:03:21,Card,Surat,Fuel,M1451,C62177,D59854,3178.26,1,0,0,1,0.287,0
TXN00004050,2025-07-15 04:04:39,UPI,Chandigarh,Fuel,M1854,C85134,D60000,1460.59,1,0,0,13,0.619,0
TXN00045627,2025-07-15 04:04:46,Card,Ahmedabad,Electronics,M1707,C60958,D75394,3065.72,1,0,1,6,0.818,1
TXN00000490,2025-07-15 04:06:35,UPI,Delhi,Grocery,M1891,C49005,D90571,3813.99,1,0,0,6,0.572,0
TXN00046334,2025-07-15 04:06:45,Card,Pune,Utilities,M1170,C36787,D88778,1453.97,1,0,0,5,0.224,0
TXN00020458,2025-07-15 04:08:00,Wallet,Ahmedabad,Education,M1558,C30926,D86445,1325.93,1,0,0,5,0.29,0
TXN00024378,2025-07-15 04:09:48,UPI,Chennai,Electronics,M1579,C82103,D56123,884.79,1,0,0,12,0.531,0
TXN00045015,2025-07-15 04:09:49,UPI,Nagpur,Travel,M1716,C61769,D53771,2937.61,1,0,0,6,0.348,0
TXN00034550,2025-07-15 04:10:01,Card,Ahmedabad,Fashion,M1441,C44077,D71618,3361.01,1,0,0,9,0.49,0
TXN00037449,2025-07-15 04:10:24,Card,Mumbai,Food Delivery,M1703,C34640,D71828,1013.66,1,0,0,8,0.546,0
TXN00017199,2025-07-15 04:10:37,Wallet,Chennai,Electronics,M1552,C55539,D82296,853.96,1,0,0,11,0.376,0
TXN00004699,2025-07-15 04:10:40,UPI,Pune,Grocery,M1233,C17728,D55385,1760.9,1,0,0,10,0.427,0
TXN00025889,2025-07-15 04:13:37,UPI,Kolkata,Food Delivery,M1011,C53718,D70239,7994.13,1,0,0,12,0.382,0
TXN00015423,2025-07-15 04:14:24,Card,Indore,Fuel,M1707,C24119,D63987,8790.23,1,0,0,8,0.553,0
TXN00036093,2025-07-15 04:14:47,Wallet,Ahmedabad,Electronics,M1760,C23795,D53764,832.64,1,0,0,4,0.424,0
TXN00037360,2025-07-15 04:15:18,Wallet,Lucknow,Fuel,M1670,C59720,D62444,2533.48,1,0,0,12,0.521,0
TXN00007912,2025-07-15 04:15:30,Card,Bengaluru,Gaming,M1066,C58112,D81310,25805.97,1,0,0,2,0.536,0
TXN00028714,2025-07-15 04:17:52,Wallet,Nagpur,Fuel,M1075,C55036,D94734,836.4,1,0,0,2,0.335,0
TXN00019949,2025-07-15 04:20:03,UPI,Delhi,Utilities,M1074,C42786,D60657,739.12,1,0,0,4,0.439,0
TXN00008714,2025-07-15 04:20:24,UPI,Chandigarh,Fuel,M1399,C80452,D80477,830.29,1,0,0,5,0.442,0
TXN00006620,2025-07-15 04:20:31,Card,Lucknow,Healthcare,M1749,C18333,D72740,5619.74,1,0,0,6,0.548,0
TXN00016314,2025-07-15 04:21:20,Card,Nagpur,Food Delivery,M1822,C19746,D97152,4701.93,1,1,0,12,0.604,0
TXN00000267,2025-07-15 04:21:38,UPI,Delhi,Fashion,M1067,C56144,D91204,3544.52,1,0,0,4,0.432,0
TXN00037446,2025-07-15 04:22:20,Card,Nagpur,Fashion,M1248,C27067,D53487,26599.12,1,0,0,13,0.66,1
TXN00021448,2025-07-15 04:22:26,UPI,Hyderabad,Food Delivery,M1514,C74609,D54219,7887.12,1,0,0,11,0.582,0
TXN00011256,2025-07-15 04:23:19,Card,Kolkata,Grocery,M1280,C32386,D80883,16005.51,1,0,0,10,0.395,0
TXN00031944,2025-07-15 04:23:30,UPI,Ahmedabad,Food Delivery,M1079,C78835,D57731,140.93,1,0,0,4,0.181,0
TXN00022755,2025-07-15 04:24:11,Card,Surat,Healthcare,M1618,C23250,D53673,6728.08,1,0,0,9,0.489,0
TXN00025711,2025-07-15 04:24:51,UPI,Jaipur,Electronics,M1482,C49239,D75781,956.89,1,0,0,12,0.552,0
TXN00013940,2025-07-15 04:24:53,UPI,Jaipur,Grocery,M1010,C71103,D82251,2205.02,1,0,0,3,0.409,0
TXN00032757,2025-07-15 04:27:50,Card,Ahmedabad,Food Delivery,M1657,C22446,D54096,2834.7,1,0,0,10,0.553,0
TXN00020511,2025-07-15 04:27:58,UPI,Indore,Fuel,M1128,C79275,D94197,1918.88,1,0,0,7,0.429,0
TXN00021069,2025-07-15 04:30:12,Card,Ahmedabad,Electronics,M1372,C86647,D58587,3535.8,1,0,0,1,0.419,0
TXN00016601,2025-07-15 04:31:43,Card,Delhi,Fashion,M1467,C89802,D72845,2427.25,1,0,0,2,0.399,0
TXN00012786,2025-07-15 04:32:05,Wallet,Chennai,Food Delivery,M1053,C30978,D84532,1200.46,1,0,0,13,0.408,0
TXN00044684,2025-07-15 04:32:23,Wallet,Chandigarh,Utilities,M1403,C78609,D88759,2688.29,1,0,0,13,0.583,0
TXN00021482,2025-07-15 04:33:50,Card,Kolkata,Food Delivery,M1238,C34246,D66493,4953.5,1,0,0,7,0.517,0
TXN00007022,2025-07-15 04:34:26,UPI,Pune,Food Delivery,M1091,C45091,D58885,2980.94,1,0,0,13,0.567,0
TXN00028640,2025-07-15 04:35:18,UPI,Kolkata,Fuel,M1718,C73490,D89834,3547.54,1,0,0,2,0.233,0
TXN00028483,2025-07-15 04:36:23,Wallet,Ahmedabad,Grocery,M1813,C29282,D55432,356.2,1,0,0,4,0.397,0
TXN00046958,2025-07-15 04:36:40,UPI,Pune,Food Delivery,M1261,C65338,D51146,5259.02,1,0,0,13,0.576,0
TXN00045002,2025-07-15 04:37:38,Wallet,Chandigarh,Travel,M1595,C20901,D82206,2914.36,1,0,0,4,0.187,0
TXN00040482,2025-07-15 04:38:47,Wallet,Pune,Fuel,M1664,C54763,D99311,4270.45,1,0,0,1,0.434,0
TXN00041366,2025-07-15 04:42:29,Card,Chennai,Electronics,M1216,C76691,D66599,4906.5,1,0,0,10,0.611,0
TXN00033237,2025-07-15 04:44:01,UPI,Nagpur,Electronics,M1870,C84047,D53003,1198.0,1,0,0,8,0.619,0
TXN00007272,2025-07-15 04:44:21,Card,Surat,Grocery,M1134,C22915,D50534,9399.83,1,0,0,3,0.239,0
TXN00041401,2025-07-15 04:46:17,UPI,Kolkata,Utilities,M1442,C24330,D89560,2405.53,1,0,0,11,0.387,0
TXN00014143,2025-07-15 04:47:05,UPI,Lucknow,Fuel,M1706,C70929,D65120,1854.23,1,0,0,2,0.269,0
TXN00025124,2025-07-15 04:47:59,Card,Chennai,Utilities,M1229,C73943,D50429,409.18,1,0,0,12,0.573,0
TXN00037667,2025-07-15 04:48:09,Card,Ahmedabad,Fuel,M1744,C21755,D64116,14159.56,1,0,0,12,0.492,0
TXN00015263,2025-07-15 04:48:16,Wallet,Ahmedabad,Healthcare,M1567,C58778,D61891,901.96,1,0,0,1,0.388,0
TXN00024001,2025-07-15 04:49:44,UPI,Bengaluru,Fashion,M1565,C33004,D69059,643.34,1,0,0,11,0.41,0
TXN00032967,2025-07-15 04:51:05,Wallet,Pune,Healthcare,M1581,C75188,D73191,2238.72,1,0,0,6,0.605,0
TXN00020785,2025-07-15 04:52:30,UPI,Indore,Gaming,M1408,C68281,D63794,2406.27,1,0,0,11,0.463,0
TXN00033680,2025-07-15 04:54:43,UPI,Nagpur,Fashion,M1141,C51319,D86215,4099.5,1,1,0,2,0.675,0
TXN00029985,2025-07-15 04:55:01,Wallet,Indore,Food Delivery,M1669,C14944,D94213,3247.4,1,0,0,2,0.416,0
TXN00017584,2025-07-15 04:56:43,UPI,Bengaluru,Electronics,M1479,C77323,D86924,10725.54,1,0,0,5,0.222,0
TXN00046703,2025-07-15 04:57:45,Card,Kolkata,Travel,M1232,C15847,D64687,4843.59,1,0,0,13,0.388,0
TXN00000767,2025-07-15 04:58:43,Card,Lucknow,Fuel,M1614,C52999,D63831,2711.98,1,0,0,2,0.366,0
TXN00005035,2025-07-15 04:59:59,Wallet,Nagpur,Fuel,M1482,C81919,D86337,4190.36,1,1,0,1,0.607,0
TXN00008016,2025-07-15 05:00:09,Card,Chandigarh,Fashion,M1461,C65281,D56548,21014.32,0,0,0,2,0.016,0
TXN00006255,2025-07-15 05:01:57,UPI,Ahmedabad,Fuel,M1654,C69843,D82582,892.18,0,0,0,13,0.379,0
TXN00038988,2025-07-15 05:02:16,UPI,Delhi,Healthcare,M1852,C20952,D96341,553.32,0,0,0,9,0.287,0
TXN00034401,2025-07-15 05:02:53,Wallet,Kolkata,Utilities,M1265,C68260,D96478,313.19,0,0,0,9,0.396,0
TXN00043808,2025-07-15 05:04:04,UPI,Hyderabad,Grocery,M1698,C42978,D75208,18111.17,0,0,0,2,0.137,0
TXN00000141,2025-07-15 05:07:01,UPI,Indore,Healthcare,M1642,C50751,D72946,6869.03,0,0,0,9,0.426,0
TXN00039262,2025-07-15 05:08:40,Wallet,Lucknow,Education,M1863,C64203,D59557,2258.48,0,0,0,9,0.419,0
TXN00030436,2025-07-15 05:13:57,Card,Chennai,Travel,M1284,C12437,D51135,5300.57,0,0,0,9,0.422,0
TXN00008313,2025-07-15 05:14:45,Wallet,Delhi,Grocery,M1466,C70509,D89019,7042.09,0,0,0,7,0.219,0
TXN00042019,2025-07-15 05:14:52,Wallet,Kochi,Grocery,M1274,C29238,D65313,744.96,0,0,0,9,0.408,0
TXN00004911,2025-07-15 05:15:14,Card,Delhi,Travel,M1559,C45322,D74962,7648.5,0,0,0,9,0.164,0
TXN00003667,2025-07-15 05:16:06,UPI,Hyderabad,Electronics,M1787,C54678,D84314,1300.17,0,0,0,1,0.022,0
TXN00002437,2025-07-15 05:16:41,UPI,Delhi,Food Delivery,M1077,C84123,D71131,2617.11,0,0,0,12,0.436,0
TXN00006295,2025-07-15 05:18:22,UPI,Pune,Fashion,M1034,C62252,D64464,6790.33,0,0,0,11,0.173,0
TXN00015893,2025-07-15 05:18:29,UPI,Jaipur,Healthcare,M1170,C37621,D56059,956.85,0,0,0,2,0.104,0
TXN00042736,2025-07-15 05:18:50,UPI,Hyderabad,Travel,M1678,C27652,D96044,8529.18,0,0,0,12,0.223,0
TXN00029370,2025-07-15 05:19:08,Card,Bengaluru,Gaming,M1870,C35635,D62630,12917.59,0,0,0,10,0.438,0
TXN00018317,2025-07-15 05:19:17,Card,Kochi,Food Delivery,M1738,C31117,D53855,4467.74,0,0,0,9,0.341,0
TXN00013213,2025-07-15 05:19:21,UPI,Pune,Grocery,M1420,C13648,D99722,302.62,0,0,0,11,0.376,0
TXN00011622,2025-07-15 05:19:23,UPI,Mumbai,Grocery,M1705,C51521,D98839,2397.67,0,0,0,3,0.033,0
TXN00014265,2025-07-15 05:20:43,UPI,Jaipur,Travel,M1046,C43492,D65597,422.23,0,0,0,9,0.219,0
TXN00039941,2025-07-15 05:21:05,UPI,Kochi,Food Delivery,M1537,C60142,D84890,3701.2,0,0,0,2,0.222,0
TXN00044937,2025-07-15 05:21:08,UPI,Ahmedabad,Food Delivery,M1579,C88508,D96299,673.47,0,0,0,6,0.272,0
TXN00028050,2025-07-15 05:21:21,Card,Delhi,Utilities,M1469,C49158,D71190,9489.01,0,0,0,8,0.26,0
TXN00002269,2025-07-15 05:21:33,UPI,Lucknow,Fashion,M1622,C56631,D94669,498.14,0,0,0,4,0.249,0
TXN00037266,2025-07-15 05:22:21,Card,Jaipur,Gaming,M1109,C53804,D89030,11450.28,0,0,0,2,0.177,0
TXN00020055,2025-07-15 05:22:39,UPI,Bengaluru,Healthcare,M1668,C86118,D69152,1750.2,0,0,0,10,0.227,0
TXN00043270,2025-07-15 05:23:09,Card,Pune,Grocery,M1050,C85056,D53620,16895.7,0,0,0,1,0.171,0
TXN00040358,2025-07-15 05:23:09,Card,Surat,Fuel,M1825,C88772,D90696,2082.17,0,0,0,8,0.193,0
TXN00029777,2025-07-15 05:23:55,Card,Kochi,Fuel,M1425,C53276,D61974,981.12,0,0,0,1,0.045,0
TXN00022070,2025-07-15 05:23:57,UPI,Kochi,Gaming,M1868,C77792,D98087,379.1,0,0,0,8,0.301,0
TXN00015297,2025-07-15 05:24:11,UPI,Ahmedabad,Healthcare,M1781,C68023,D53370,1469.71,0,0,0,6,0.276,0
TXN00039698,2025-07-15 05:24:12,Card,Chennai,Grocery,M1333,C29466,D79114,7868.21,0,0,0,11,0.195,0
TXN00046969,2025-07-15 05:24:53,UPI,Hyderabad,Food Delivery,M1039,C46325,D92350,5746.93,0,0,0,1,0.01,0
TXN00037907,2025-07-15 05:26:43,Card,Nagpur,Food Delivery,M1692,C39652,D87033,3245.43,0,0,1,10,0.448,0
TXN00005021,2025-07-15 05:27:14,Wallet,Delhi,Fashion,M1157,C12007,D68726,196.56,0,0,0,13,0.255,0
TXN00042738,2025-07-15 05:27:17,Card,Delhi,Grocery,M1256,C41869,D94560,7243.59,0,1,0,9,0.648,0
TXN00031415,2025-07-15 05:30:19,UPI,Surat,Fashion,M1473,C79644,D89619,1411.84,0,0,0,6,0.326,0
TXN00017882,2025-07-15 05:30:36,Wallet,Jaipur,Utilities,M1114,C38459,D70272,11471.65,0,0,0,13,0.41,0
TXN00032085,2025-07-15 05:31:29,Card,Surat,Grocery,M1604,C19993,D85498,2968.61,0,0,0,13,0.302,0
TXN00006675,2025-07-15 05:31:45,Card,Mumbai,Fashion,M1036,C40493,D93482,3290.96,0,0,0,6,0.282,0
TXN00003399,2025-07-15 05:31:46,UPI,Delhi,Food Delivery,M1325,C25481,D59415,10536.86,0,0,0,2,0.044,0
TXN00042209,2025-07-15 05:34:22,UPI,Delhi,Food Delivery,M1704,C67978,D58951,1027.09,0,0,0,9,0.4,0
TXN00042684,2025-07-15 05:36:07,UPI,Kolkata,Food Delivery,M1218,C34672,D62194,170.56,0,0,0,12,0.34,0
TXN00014364,2025-07-15 05:38:36,Card,Kolkata,Fashion,M1558,C13276,D91560,12512.45,0,0,0,10,0.276,0
TXN00016504,2025-07-15 05:40:20,UPI,Lucknow,Fuel,M1000,C46564,D82893,691.65,0,0,0,8,0.328,0
TXN00022058,2025-07-15 05:42:07,Card,Kolkata,Food Delivery,M1084,C49279,D70551,10074.85,0,0,0,4,0.007,0
TXN00031567,2025-07-15 05:42:15,UPI,Kochi,Gaming,M1132,C45421,D99943,1079.69,0,0,0,6,0.363,0
TXN00030908,2025-07-15 05:43:56,UPI,Kochi,Gaming,M1432,C33489,D51033,1339.41,0,0,0,2,0.134,0
TXN00039188,2025-07-15 05:44:41,UPI,Bengaluru,Fashion,M1484,C71720,D82934,3738.39,0,0,0,12,0.392,0
TXN00043129,2025-07-15 05:46:42,UPI,Mumbai,Utilities,M1358,C79655,D74353,10388.88,0,0,0,10,0.381,0
TXN00002951,2025-07-15 05:47:08,Card,Pune,Healthcare,M1737,C20144,D78237,2054.39,0,0,0,1,0.256,0
TXN00008700,2025-07-15 05:49:05,UPI,Pune,Fuel,M1703,C32845,D69401,3912.97,0,0,0,4,0.264,0
TXN00021788,2025-07-15 05:49:47,UPI,Chandigarh,Gaming,M1174,C51539,D60422,5143.69,0,0,0,5,0.082,0
TXN00011894,2025-07-15 05:50:10,UPI,Nagpur,Healthcare,M1005,C59175,D91417,3615.99,0,0,0,5,0.077,0
TXN00000250,2025-07-15 05:50:55,Card,Kochi,Travel,M1353,C47837,D85485,3137.78,0,0,1,5,0.29,0
TXN00011274,2025-07-15 05:51:23,UPI,Ahmedabad,Grocery,M1186,C30823,D62228,31613.81,0,0,0,4,0.327,0
TXN00034315,2025-07-15 05:52:33,UPI,Chandigarh,Food Delivery,M1273,C87972,D97770,1071.4,0,0,0,11,0.19,0
TXN00039187,2025-07-15 05:52:46,Card,Kolkata,Healthcare,M1374,C13303,D67947,14571.83,0,0,1,1,0.44,0
TXN00005833,2025-07-15 05:52:54,UPI,Pune,Food Delivery,M1389,C81681,D53292,478.03,0,1,0,12,0.541,0
TXN00021233,2025-07-15 05:53:25,Card,Chennai,Electronics,M1217,C17165,D95462,2906.44,0,0,0,10,0.374,0
TXN00018982,2025-07-15 05:53:57,Card,Lucknow,Food Delivery,M1389,C51036,D95315,15251.16,0,0,0,12,0.375,0
TXN00040143,2025-07-15 05:54:29,UPI,Indore,Grocery,M1683,C87969,D78669,760.4,0,0,0,12,0.339,0
TXN00034831,2025-07-15 05:55:14,UPI,Kochi,Grocery,M1244,C40388,D50232,2271.64,0,0,0,10,0.245,0
TXN00042017,2025-07-15 05:55:19,Card,Jaipur,Food Delivery,M1300,C74746,D57856,3770.56,0,0,0,5,0.033,0
TXN00003125,2025-07-15 05:56:10,UPI,Nagpur,Fuel,M1494,C82578,D90820,2529.75,0,0,0,9,0.389,0
TXN00034667,2025-07-15 05:56:21,UPI,Chennai,Food Delivery,M1494,C47843,D60313,1243.6,0,0,0,2,0.269,0
TXN00036147,2025-07-15 05:56:53,UPI,Lucknow,Fuel,M1006,C74162,D74176,995.13,0,0,0,7,0.22,0
TXN00007635,2025-07-15 05:56:56,UPI,Chennai,Grocery,M1806,C76176,D72287,1612.71,0,0,0,12,0.425,0
TXN00009793,2025-07-15 05:57:09,Card,Lucknow,Fuel,M1550,C79365,D67671,693.97,0,0,0,12,0.311,0
TXN00041618,2025-07-15 05:57:43,UPI,Chandigarh,Travel,M1822,C16850,D63358,812.66,0,0,0,3,0.088,0
TXN00028107,2025-07-15 05:58:29,UPI,Lucknow,Utilities,M1136,C82496,D90110,373.22,0,1,0,3,0.361,0
TXN00024648,2025-07-15 05:58:56,UPI,Mumbai,Food Delivery,M1032,C71832,D72229,10471.92,0,0,0,7,0.343,0
TXN00022827,2025-07-15 06:00:07,Card,Indore,Grocery,M1602,C45347,D85453,2294.98,0,0,0,13,0.376,0
TXN00005310,2025-07-15 06:00:17,UPI,Pune,Gaming,M1371,C33482,D55993,3701.43,0,0,0,7,0.277,0
TXN00034228,2025-07-15 06:00:26,UPI,Nagpur,Fashion,M1254,C73939,D79704,1605.87,0,0,0,5,0.226,0
TXN00008450,2025-07-15 06:01:02,UPI,Lucknow,Grocery,M1863,C26849,D83154,773.83,0,0,0,11,0.428,0
TXN00042746,2025-07-15 06:01:06,UPI,Mumbai,Grocery,M1893,C51534,D55145,804.55,0,0,0,3,0.093,0
TXN00045681,2025-07-15 06:01:49,Card,Hyderabad,Utilities,M1458,C23785,D56724,13320.83,0,0,0,10,0.387,0
TXN00021016,2025-07-15 06:03:23,UPI,Chennai,Gaming,M1396,C41465,D81979,2007.76,0,0,0,13,0.28,0
TXN00006757,2025-07-15 06:04:47,UPI,Kolkata,Utilities,M1779,C43851,D70042,341.76,0,0,0,3,0.208,0
TXN00029234,2025-07-15 06:07:45,UPI,Indore,Food Delivery,M1535,C42762,D67701,2491.14,0,0,0,9,0.168,0
TXN00002740,2025-07-15 06:07:53,UPI,Kochi,Fuel,M1312,C27002,D56249,513.67,0,0,0,12,0.213,0
TXN00027778,2025-07-15 06:08:29,Wallet,Delhi,Food Delivery,M1276,C82698,D55048,5992.91,0,0,0,4,0.245,0
TXN00016870,2025-07-15 06:09:10,UPI,Chandigarh,Gaming,M1812,C54543,D76111,1168.08,0,0,0,6,0.264,0
TXN00034302,2025-07-15 06:09:42,Card,Surat,Gaming,M1033,C58391,D51407,1216.14,0,0,0,7,0.35,0
TXN00007632,2025-07-15 06:10:16,UPI,Chennai,Food Delivery,M1064,C52811,D80329,2039.53,0,0,0,13,0.254,0
