alert_id,txn_id,alert_ts,channel,city,merchant_category,merchant_id,customer_id,amount_inr,fraud_score,rule_hit,severity,status,is_false_positive,is_blocked,analyst_queue
ALT0000176,TXN00045529,2025-07-16 02:00:40,UPI,Chennai,Education,M1791,C50430,8870.05,0.562,night_burst,Medium,Investigating,0,0,Queue
ALT0000177,TXN00019053,2025-07-16 02:01:01,Wallet,Chandigarh,Food Delivery,M1258,C89750,625.2,0.502,velocity,Low,Open,0,0,Queue
ALT0000178,TXN00043520,2025-07-16 02:03:12,Card,Surat,Education,M1249,C89512,52567.98,0.541,velocity,Low,Blocked,1,1,Done
ALT0000179,TXN00017736,2025-07-16 02:03:36,UPI,Kochi,Fuel,M1633,C26698,46729.52,0.608,new_payee,Medium,Cleared,1,0,Done
ALT0000180,TXN00034169,2025-07-16 02:03:59,Card,Ahmedabad,Fuel,M1741,C38875,12403.57,0.566,new_payee,Medium,Blocked,1,1,Done
ALT0000181,TXN00000832,2025-07-16 02:08:37,UPI,Chennai,Fashion,M1271,C49610,3053.44,0.56,velocity,Medium,Investigating,0,0,Queue
ALT0000182,TXN00031419,2025-07-16 02:09:26,UPI,Ahmedabad,Fuel,M1790,C46172,28382.39,0.506,amount_spike,Low,Cleared,1,0,Done
ALT0000183,TXN00018337,2025-07-16 02:10:18,Wallet,Jaipur,Food Delivery,M1684,C81493,15498.87,0.578,amount_spike,Medium,Cleared,1,0,Done
ALT0000184,TXN00028217,2025-07-16 02:15:28,Card,Delhi,Fashion,M1578,C11108,11622.9,0.747,night_burst,High,Cleared,0,0,Done
ALT0000185,TXN00037318,2025-07-16 02:17:20,Wallet,Pune,Healthcare,M1619,C47246,1203.52,0.544,velocity,Low,Cleared,1,0,Done
ALT0000186,TXN00033210,2025-07-16 02:20:09,Card,Lucknow,Fashion,M1577,C71941,24913.77,0.613,new_payee,Medium,Investigating,0,0,Queue
ALT0000187,TXN00029962,2025-07-16 02:27:53,UPI,Lucknow,Fuel,M1897,C46157,29238.58,0.502,amount_spike,Low,Investigating,0,0,Queue
ALT0000188,TXN00033172,2025-07-16 02:32:02,Card,Jaipur,Grocery,M1318,C30484,1361.56,0.709,velocity,High,Cleared,0,0,Done
ALT0000189,TXN00040097,2025-07-16 02:37:01,Card,Bengaluru,Food Delivery,M1281,C78102,10028.0,0.489,velocity,Low,Cleared,1,0,Done
ALT0000190,TXN00019626,2025-07-16 02:37:45,Card,Bengaluru,Electronics,M1721,C19104,23620.36,0.545,amount_spike,Low,Cleared,1,0,Done
ALT0000191,TXN00046233,2025-07-16 02:47:27,UPI,Pune,Utilities,M1259,C65806,1741.59,0.796,night_burst,High,Investigating,0,0,Queue
ALT0000192,TXN00043720,2025-07-16 02:50:54,UPI,Delhi,Education,M1204,C32220,321.49,0.487,velocity,Low,Investigating,0,0,Queue
ALT0000193,TXN00038304,2025-07-16 02:56:33,UPI,Surat,Food Delivery,M1450,C86389,3144.03,0.553,velocity,Medium,Open,0,0,Queue
ALT0000194,TXN00036369,2025-07-16 02:59:54,Card,Indore,Utilities,M1107,C42251,15917.25,0.575,device,Medium,Investigating,0,0,Queue
ALT0000195,TXN00016510,2025-07-16 03:02:36,UPI,Kolkata,Travel,M1588,C44896,3277.82,0.529,velocity,Low,Cleared,1,0,Done
ALT0000196,TXN00025062,2025-07-16 03:07:10,UPI,Nagpur,Travel,M1887,C29317,3052.27,0.59,velocity,Medium,Cleared,1,0,Done
ALT0000197,TXN00011349,2025-07-16 03:10:14,UPI,Indore,Fuel,M1023,C10314,3426.14,0.524,velocity,Low,Cleared,1,0,Done
ALT0000198,TXN00015601,2025-07-16 03:23:12,Card,Chennai,Electronics,M1541,C57469,275524.64,0.731,velocity,High,Blocked,0,1,Done
ALT0000199,TXN00035936,2025-07-16 03:32:42,Card,Nagpur,Utilities,M1780,C89277,15631.07,0.519,amount_spike,Low,Cleared,1,0,Done
ALT0000200,TXN00029269,2025-07-16 03:35:10,UPI,Indore,Food Delivery,M1340,C12217,9958.78,0.542,velocity,Low,Cleared,1,0,Done
ALT0000201,TXN00023448,2025-07-16 03:39:22,Card,Ahmedabad,Gaming,M1548,C81551,18927.76,0.785,night_burst,High,Escalated,0,0,Queue
ALT0000202,TXN00008269,2025-07-16 03:40:37,UPI,Surat,Gaming,M1543,C19878,7318.82,0.704,new_payee,High,Blocked,0,1,Done
ALT0000203,TXN00033754,2025-07-16 03:41:42,UPI,Delhi,Utilities,M1123,C33080,235.53,0.48,velocity,Low,Blocked,0,1,Done
ALT0000204,TXN00030139,2025-07-16 03:42:18,UPI,Nagpur,Healthcare,M1629,C77068,3766.48,0.605,night_burst,Medium,Blocked,0,1,Done
ALT0000205,TXN00046611,2025-07-16 03:45:03,Card,Lucknow,Utilities,M1728,C74354,1834.31,0.663,new_payee,Medium,Cleared,1,0,Done
ALT0000206,TXN00045697,2025-07-16 03:46:54,UPI,Indore,Fashion,M1190,C15730,2121.25,0.587,night_burst,Medium,Investigating,0,0,Queue
ALT0000207,TXN00041011,2025-07-16 03:48:18,UPI,Nagpur,Grocery,M1587,C40538,2220.05,0.672,new_payee,Medium,Cleared,1,0,Done
ALT0000208,TXN00040030,2025-07-16 03:54:20,UPI,Surat,Travel,M1848,C17556,5160.59,0.567,velocity,Medium,Open,0,0,Queue
ALT0000209,TXN00017580,2025-07-16 03:55:55,UPI,Delhi,Education,M1080,C45680,1677.75,0.523,velocity,Low,Cleared,1,0,Done
ALT0000210,TXN00022310,2025-07-16 04:03:58,UPI,Hyderabad,Utilities,M1433,C53634,1061.26,0.495,night_burst,Low,Blocked,0,1,Done
ALT0000211,TXN00024202,2025-07-16 04:05:15,UPI,Chandigarh,Education,M1767,C39362,2243.09,0.492,velocity,Low,Open,0,0,Queue
ALT0000212,TXN00005979,2025-07-16 04:06:54,Wallet,Ahmedabad,Fuel,M1886,C34763,54840.73,0.695,device,High,Blocked,1,1,Done
ALT0000213,TXN00024517,2025-07-16 04:07:18,UPI,Delhi,Travel,M1470,C86537,1300.72,0.605,velocity,Medium,Cleared,1,0,Done
ALT0000214,TXN00016129,2025-07-16 04:08:26,Card,Ahmedabad,Grocery,M1092,C49734,6878.36,0.531,velocity,Low,Open,0,0,Queue
ALT0000215,TXN00006609,2025-07-16 04:09:22,Card,Chennai,Utilities,M1575,C79608,1480.34,0.503,new_payee,Low,Open,0,0,Queue
ALT0000216,TXN00036532,2025-07-16 04:24:25,Card,Indore,Electronics,M1233,C57376,24305.92,0.504,new_payee,Low,Blocked,0,1,Done
ALT0000217,TXN00009912,2025-07-16 04:29:14,Card,Bengaluru,Healthcare,M1267,C26213,31573.97,0.65,amount_spike,Medium,Blocked,1,1,Done
ALT0000218,TXN00016777,2025-07-16 04:32:38,UPI,Pune,Grocery,M1754,C32976,22218.67,0.575,device,Medium,Cleared,1,0,Done
ALT0000219,TXN00022699,2025-07-16 04:35:53,UPI,Kolkata,Fuel,M1559,C49850,5899.52,0.517,night_burst,Low,Open,0,0,Queue
ALT0000220,TXN00002628,2025-07-16 04:36:04,Card,Bengaluru,Electronics,M1692,C85706,9790.6,0.516,new_payee,Low,Cleared,1,0,Done
ALT0000221,TXN00006713,2025-07-16 04:36:36,Card,Lucknow,Grocery,M1002,C15696,4979.62,0.579,velocity,Medium,Cleared,1,0,Done
ALT0000222,TXN00000517,2025-07-16 04:51:34,UPI,Ahmedabad,Gaming,M1595,C31738,6399.36,0.494,night_burst,Low,Open,0,0,Queue
ALT0000223,TXN00011209,2025-07-16 04:54:54,UPI,Nagpur,Education,M1162,C56145,1046.52,0.575,velocity,Medium,Investigating,0,0,Queue
ALT0000224,TXN00001026,2025-07-16 05:09:18,Card,Pune,Utilities,M1684,C72102,26865.61,0.591,amount_spike,Medium,Investigating,0,0,Queue
ALT0000225,TXN00038784,2025-07-16 05:24:14,Wallet,Mumbai,Healthcare,M1622,C68798,7175.7,0.656,velocity,Medium,Cleared,1,0,Done
ALT0000226,TXN00044028,2025-07-16 05:38:44,UPI,Chandigarh,Food Delivery,M1718,C20800,18503.13,0.628,device,Medium,Investigating,0,0,Queue
ALT0000227,TXN00027722,2025-07-16 06:04:08,Card,Pune,Grocery,M1665,C41818,26689.21,0.568,new_payee,Medium,Open,0,0,Queue
ALT0000228,TXN00005490,2025-07-16 06:07:23,UPI,Kochi,Food Delivery,M1200,C40929,10358.94,0.504,velocity,Low,Investigating,0,0,Queue
ALT0000229,TXN00030072,2025-07-16 07:11:37,UPI,Bengaluru,Grocery,M1253,C37897,7953.61,0.632,velocity,Medium,Escalated,0,0,Queue
ALT0000230,TXN00042071,2025-07-16 08:27:01,Card,Nagpur,Healthcare,M1186,C55534,5654.45,0.495,new_payee,Low,Open,0,0,Queue
ALT0000231,TXN00022062,2025-07-16 08:43:55,UPI,Hyderabad,Utilities,M1399,C18112,1049.33,0.596,velocity,Medium,Cleared,1,0,Done
ALT0000232,TXN00008669,2025-07-16 08:48:05,Card,Nagpur,Fashion,M1850,C13087,52093.06,0.542,amount_spike,Low,Cleared,1,0,Done
ALT0000233,TXN00045074,2025-07-16 09:03:03,UPI,Nagpur,Grocery,M1675,C15025,4042.1,0.48,velocity,Low,Open,0,0,Queue
ALT0000234,TXN00037799,2025-07-16 09:18:31,Card,Ahmedabad,Electronics,M1213,C80076,26336.94,0.562,amount_spike,Medium,Investigating,0,0,Queue
ALT0000235,TXN00024652,2025-07-16 09:19:42,Card,Pune,Healthcare,M1211,C57900,34267.61,0.5,device,Low,Cleared,1,0,Done
ALT0000236,TXN00016498,2025-07-16 09:20:57,Card,Chandigarh,Fuel,M1352,C32140,3839.66,0.504,velocity,Low,Investigating,0,0,Queue
ALT0000237,TXN00047200,2025-07-16 09:48:22,UPI,Jaipur,Food Delivery,M1524,C84590,3294.89,0.57,velocity,Medium,Open,0,0,Queue
ALT0000238,TXN00029657,2025-07-16 10:04:23,UPI,Nagpur,Fuel,M1412,C47771,1058.34,0.481,velocity,Low,Cleared,1,0,Done
ALT0000239,TXN00006881,2025-07-16 10:40:57,UPI,Mumbai,Electronics,M1760,C62498,14651.27,0.614,new_payee,Medium,Investigating,0,0,Queue
ALT0000240,TXN00033433,2025-07-16 10:51:00,UPI,Chennai,Grocery,M1340,C40976,3356.47,0.648,velocity,Medium,Cleared,1,0,Done
ALT0000241,TXN00019666,2025-07-16 10:58:00,Wallet,Delhi,Utilities,M1508,C88595,1374.57,0.571,new_payee,Medium,Cleared,1,0,Done
ALT0000242,TXN00033763,2025-07-16 11:24:43,UPI,Lucknow,Healthcare,M1465,C85981,3722.78,0.492,device,Low,Investigating,0,0,Queue
ALT0000243,TXN00013541,2025-07-16 11:25:05,UPI,Mumbai,Fuel,M1442,C35798,5402.39,0.501,velocity,Low,Cleared,1,0,Done
ALT0000244,TXN00004535,2025-07-16 11:50:22,UPI,Kochi,Electronics,M1021,C59876,6653.95,0.498,new_payee,Low,Investigating,0,0,Queue
ALT0000245,TXN00019444,2025-07-16 13:13:24,Card,Pune,Travel,M1690,C41917,2321.49,0.49,device,Low,Cleared,1,0,Done
ALT0000246,TXN00021019,2025-07-16 13:18:12,UPI,Chandigarh,Grocery,M1251,C18285,1486.9,0.636,device,Medium,Open,0,0,Queue
ALT0000247,TXN00021174,2025-07-16 13:25:03,UPI,Pune,Grocery,M1131,C49597,52612.88,0.538,device,Low,Open,0,0,Queue
ALT0000248,TXN00032287,2025-07-16 13:30:32,UPI,Ahmedabad,Electronics,M1724,C49884,29775.61,0.542,amount_spike,Low,Blocked,1,1,Done
ALT0000249,TXN00029338,2025-07-16 14:51:46,Card,Pune,Food Delivery,M1897,C76207,2744.23,0.624,velocity,Medium,Cleared,1,0,Done
ALT0000250,TXN00043154,2025-07-16 15:55:25,UPI,Surat,Fashion,M1293,C39051,844.16,0.597,velocity,Medium,Blocked,1,1,Done
ALT0000251,TXN00002431,2025-07-16 16:02:28,UPI,Pune,Utilities,M1524,C89918,11637.87,0.549,device,Low,Investigating,0,0,Queue
ALT0000252,TXN00004740,2025-07-16 16:19:51,UPI,Indore,Travel,M1840,C18661,14042.84,0.661,new_payee,Medium,Investigating,0,0,Queue
ALT0000253,TXN00030394,2025-07-16 16:32:26,UPI,Surat,Electronics,M1054,C41079,5380.83,0.482,velocity,Low,Open,0,0,Queue
ALT0000254,TXN00006400,2025-07-16 16:40:17,Wallet,Delhi,Grocery,M1322,C24075,9319.39,0.641,velocity,Medium,Cleared,1,0,Done
ALT0000255,TXN00018463,2025-07-16 17:02:06,Card,Indore,Grocery,M1822,C38799,2255.42,0.604,velocity,Medium,Open,0,0,Queue
ALT0000256,TXN00007629,2025-07-16 17:11:31,UPI,Pune,Electronics,M1368,C37854,691.72,0.65,velocity,Medium,Cleared,1,0,Done
ALT0000257,TXN00031249,2025-07-16 17:25:46,Card,Kochi,Fashion,M1437,C31684,12654.99,0.59,device,Medium,Investigating,0,0,Queue
ALT0000258,TXN00043338,2025-07-16 18:06:08,UPI,Surat,Fashion,M1392,C35631,2653.44,0.526,device,Low,Open,0,0,Queue
ALT0000259,TXN00032769,2025-07-16 18:25:19,UPI,Chandigarh,Grocery,M1075,C22349,168560.17,0.612,new_payee,Medium,Investigating,0,0,Queue
ALT0000260,TXN00026533,2025-07-16 18:55:21,UPI,Chandigarh,Electronics,M1794,C15219,2862.51,0.508,new_payee,Low,Investigating,0,0,Queue
ALT0000261,TXN00024991,2025-07-16 19:10:15,Card,Indore,Fuel,M1494,C53802,137375.9,0.638,velocity,Medium,Open,0,0,Queue
ALT0000262,TXN00019353,2025-07-16 19:36:34,Card,Indore,Electronics,M1186,C85686,193339.47,0.483,geo_mismatch,Low,Investigating,0,0,Queue
ALT0000263,TXN00012473,2025-07-16 21:14:40,Card,Chennai,Grocery,M1623,C38010,35402.98,0.508,amount_spike,Low,Investigating,0,0,Queue
ALT0000264,TXN00045604,2025-07-16 21:14:43,Wallet,Nagpur,Grocery,M1229,C60285,968.53,0.483,geo_mismatch,Low,Open,0,0,Queue
ALT0000265,TXN00001070,2025-07-16 21:26:18,Wallet,Bengaluru,Electronics,M1732,C83412,113.22,0.631,device,Medium,Blocked,1,1,Done
ALT0000266,TXN00010257,2025-07-16 21:34:17,Wallet,Bengaluru,Travel,M1782,C68418,4400.08,0.511,velocity,Low,Cleared,1,0,Done
ALT0000267,TXN00040198,2025-07-16 21:54:48,Card,Chennai,Education,M1589,C35456,40651.79,0.566,amount_spike,Medium,Cleared,1,0,Done
ALT0000268,TXN00035738,2025-07-16 22:43:13,Card,Surat,Travel,M1270,C32021,10235.09,0.507,device,Low,Open,0,0,Queue
ALT0000269,TXN00037891,2025-07-16 23:00:28,Card,Lucknow,Travel,M1593,C36732,6360.0,0.513,velocity,Low,Cleared,1,0,Done
ALT0000270,TXN00037320,2025-07-16 23:04:45,Wallet,Surat,Food Delivery,M1485,C64379,178.76,0.534,night_burst,Low,Cleared,1,0,Done
ALT0000271,TXN00001173,2025-07-16 23:04:57,UPI,Pune,Fuel,M1038,C48695,5375.72,0.618,night_burst,Medium,Investigating,0,0,Queue
ALT0000272,TXN00018808,2025-07-16 23:05:37,UPI,Jaipur,Healthcare,M1831,C49500,1106.07,0.534,velocity,Low,Blocked,0,1,Done
ALT0000273,TXN00019784,2025-07-16 23:05:49,UPI,Hyderabad,Food Delivery,M1793,C36070,2590.72,0.548,night_burst,Low,Investigating,0,0,Queue
ALT0000274,TXN00012395,2025-07-16 23:07:11,UPI,Indore,Gaming,M1279,C83821,1379.97,0.48,night_burst,Low,Open,0,0,Queue
ALT0000275,TXN00019504,2025-07-16 23:07:13,UPI,Bengaluru,Healthcare,M1573,C46113,30586.13,0.88,velocity,Critical,Blocked,0,1,Done
ALT0000276,TXN00036101,2025-07-16 23:11:19,UPI,Indore,Utilities,M1522,C67633,767.75,0.542,night_burst,Low,Investigating,0,0,Queue
ALT0000277,TXN00028867,2025-07-16 23:14:32,Card,Surat,Gaming,M1703,C20464,191495.43,0.777,amount_spike,High,Blocked,0,1,Done
ALT0000278,TXN00004628,2025-07-16 23:16:13,UPI,Nagpur,Grocery,M1009,C82297,2787.84,0.495,device,Low,Cleared,1,0,Done
ALT0000279,TXN00035446,2025-07-16 23:18:46,UPI,Chandigarh,Fashion,M1315,C60259,1166.15,0.586,night_burst,Medium,Investigating,0,0,Queue
ALT0000280,TXN00038426,2025-07-16 23:22:03,UPI,Mumbai,Gaming,M1645,C35803,2304.19,0.612,velocity,Medium,Blocked,0,1,Done
ALT0000281,TXN00034262,2025-07-16 23:27:01,Card,Kolkata,Fuel,M1367,C27294,4409.65,0.575,device,Medium,Investigating,0,0,Queue
ALT0000282,TXN00011310,2025-07-16 23:27:39,UPI,Surat,Travel,M1149,C27954,2016.97,0.497,night_burst,Low,Blocked,1,1,Done
ALT0000283,TXN00040788,2025-07-16 23:30:33,UPI,Ahmedabad,Fuel,M1686,C29506,6665.99,0.611,night_burst,Medium,Cleared,1,0,Done
ALT0000284,TXN00009078,2025-07-16 23:35:24,Card,Bengaluru,Electronics,M1546,C19021,63382.23,0.556,velocity,Medium,Blocked,0,1,Done
ALT0000285,TXN00045879,2025-07-16 23:39:15,UPI,Chandigarh,Education,M1873,C29321,11764.4,0.637,velocity,Medium,Cleared,1,0,Done
ALT0000286,TXN00036494,2025-07-16 23:39:52,Card,Lucknow,Grocery,M1817,C89646,61157.38,0.548,night_burst,Low,Investigating,0,0,Queue
ALT0000287,TXN00047911,2025-07-16 23:40:37,Wallet,Surat,Healthcare,M1832,C73303,1115.92,0.654,velocity,Medium,Escalated,0,0,Queue
ALT0000288,TXN00038897,2025-07-16 23:42:37,UPI,Kolkata,Grocery,M1630,C14006,959.95,0.542,velocity,Low,Cleared,1,0,Done
ALT0000289,TXN00004997,2025-07-16 23:53:50,UPI,Mumbai,Travel,M1599,C41502,8221.67,0.533,night_burst,Low,Open,0,0,Queue
ALT0000290,TXN00044726,2025-07-16 23:55:14,UPI,Hyderabad,Food Delivery,M1089,C52574,1849.69,0.584,night_burst,Medium,Cleared,1,0,Done
ALT0000291,TXN00015605,2025-07-16 23:57:42,UPI,Chennai,Grocery,M1654,C71144,10110.79,0.624,device,Medium,Open,0,0,Queue
ALT0000292,TXN00044516,2025-07-17 00:04:12,Wallet,Surat,Fuel,M1235,C14190,2180.64,0.55,velocity,Low,Open,0,0,Queue
ALT0000293,TXN00043135,2025-07-17 00:05:03,UPI,Kochi,Fuel,M1724,C25066,4337.78,0.677,new_payee,Medium,Cleared,1,0,Done
ALT0000294,TXN00029204,2025-07-17 00:06:43,UPI,Lucknow,Education,M1600,C43215,1205.29,0.583,night_burst,Medium,Investigating,0,0,Queue
ALT0000295,TXN00020935,2025-07-17 00:08:22,Wallet,Jaipur,Grocery,M1809,C68985,6837.73,0.486,velocity,Low,Cleared,1,0,Done
ALT0000296,TXN00002790,2025-07-17 00:12:17,Card,Kolkata,Healthcare,M1137,C81577,7056.46,0.6,velocity,Medium,Blocked,1,1,Done
ALT0000297,TXN00022436,2025-07-17 00:13:57,UPI,Kochi,Utilities,M1426,C35572,4924.52,0.48,velocity,Low,Cleared,1,0,Done
ALT0000298,TXN00028841,2025-07-17 00:16:13,UPI,Pune,Gaming,M1237,C15832,2555.57,0.574,night_burst,Medium,Open,0,0,Queue
ALT0000299,TXN00015801,2025-07-17 00:25:41,Wallet,Ahmedabad,Healthcare,M1659,C41527,7170.88,0.599,night_burst,Medium,Blocked,0,1,Done
ALT0000300,TXN00006572,2025-07-17 00:26:14,UPI,Pune,Food Delivery,M1547,C17182,44225.26,0.654,amount_spike,Medium,Open,0,0,Queue
ALT0000301,TXN00009187,2025-07-17 00:28:28,Card,Lucknow,Fuel,M1392,C13669,39125.45,0.721,velocity,High,Blocked,0,1,Done
ALT0000302,TXN00019303,2025-07-17 00:31:54,UPI,Nagpur,Food Delivery,M1150,C24446,535.75,0.574,night_burst,Medium,Cleared,1,0,Done
ALT0000303,TXN00046814,2025-07-17 00:31:56,UPI,Indore,Grocery,M1066,C88218,350.15,0.615,velocity,Medium,Open,0,0,Queue
ALT0000304,TXN00000566,2025-07-17 00:33:04,UPI,Kolkata,Fashion,M1791,C69387,712.32,0.533,velocity,Low,Cleared,1,0,Done
ALT0000305,TXN00021982,2025-07-17 00:33:51,Wallet,Jaipur,Grocery,M1857,C80347,8107.87,0.814,device,High,Blocked,0,1,Done
ALT0000306,TXN00035699,2025-07-17 00:34:09,Wallet,Chennai,Utilities,M1221,C87471,1432.33,0.581,night_burst,Medium,Cleared,1,0,Done
ALT0000307,TXN00029764,2025-07-17 00:40:28,UPI,Delhi,Food Delivery,M1187,C10928,9044.42,0.669,device,Medium,Blocked,0,1,Done
ALT0000308,TXN00046080,2025-07-17 00:42:46,UPI,Jaipur,Education,M1446,C45604,7651.35,0.599,velocity,Medium,Open,0,0,Queue
ALT0000309,TXN00025626,2025-07-17 00:47:28,Card,Ahmedabad,Grocery,M1697,C87441,19854.18,0.537,velocity,Low,Open,0,0,Queue
ALT0000310,TXN00030271,2025-07-17 00:48:10,UPI,Hyderabad,Grocery,M1829,C81055,842.91,0.566,new_payee,Medium,Investigating,0,0,Queue
ALT0000311,TXN00045460,2025-07-17 00:48:29,Card,Nagpur,Utilities,M1260,C49676,1570.85,0.61,velocity,Medium,Cleared,1,0,Done
ALT0000312,TXN00011074,2025-07-17 00:51:30,UPI,Bengaluru,Fuel,M1535,C65623,3014.41,0.556,geo_mismatch,Medium,Investigating,0,0,Queue
ALT0000313,TXN00025334,2025-07-17 00:52:08,Card,Surat,Electronics,M1530,C32423,45610.67,0.566,night_burst,Medium,Investigating,0,0,Queue
ALT0000314,TXN00044650,2025-07-17 00:53:38,UPI,Lucknow,Food Delivery,M1472,C19145,1004.95,0.59,new_payee,Medium,Cleared,1,0,Done
ALT0000315,TXN00009883,2025-07-17 01:03:21,UPI,Nagpur,Fashion,M1632,C49387,15350.28,0.572,new_payee,Medium,Investigating,0,0,Queue
ALT0000316,TXN00040237,2025-07-17 01:03:54,Card,Chennai,Travel,M1780,C57981,40209.12,0.747,new_payee,High,Blocked,0,1,Done
ALT0000317,TXN00003381,2025-07-17 01:18:44,UPI,Hyderabad,Fuel,M1017,C66826,7500.54,0.639,device,Medium,Investigating,0,0,Queue
ALT0000318,TXN00010838,2025-07-17 01:19:00,Wallet,Bengaluru,Travel,M1019,C57142,2367.8,0.648,velocity,Medium,Blocked,0,1,Done
ALT0000319,TXN00037136,2025-07-17 01:22:33,Card,Indore,Healthcare,M1073,C38934,68862.62,0.484,velocity,Low,Cleared,1,0,Done
ALT0000320,TXN00002626,2025-07-17 01:22:49,UPI,Nagpur,Fashion,M1163,C61420,292.18,0.734,device,High,Blocked,0,1,Done
ALT0000321,TXN00046990,2025-07-17 01:26:15,UPI,Indore,Grocery,M1871,C60510,8436.21,0.597,new_payee,Medium,Open,0,0,Queue
ALT0000322,TXN00030321,2025-07-17 01:27:21,Card,Lucknow,Fuel,M1209,C82857,12740.7,0.533,new_payee,Low,Cleared,1,0,Done
ALT0000323,TXN00003869,2025-07-17 01:28:44,UPI,Ahmedabad,Food Delivery,M1171,C28970,1037.74,0.537,velocity,Low,Investigating,0,0,Queue
ALT0000324,TXN00015592,2025-07-17 01:29:05,Wallet,Lucknow,Electronics,M1477,C65114,2399.8,0.638,device,Medium,Blocked,1,1,Done
ALT0000325,TXN00022681,2025-07-17 01:39:31,UPI,Nagpur,Utilities,M1436,C38191,289.57,0.53,velocity,Low,Cleared,1,0,Done
ALT0000326,TXN00009391,2025-07-17 01:43:10,UPI,Jaipur,Utilities,M1746,C20682,319059.81,0.596,amount_spike,Medium,Investigating,0,0,Queue
ALT0000327,TXN00033688,2025-07-17 01:45:02,UPI,Lucknow,Electronics,M1678,C58752,20663.34,0.51,velocity,Low,Investigating,0,0,Queue
ALT0000328,TXN00021104,2025-07-17 01:46:00,UPI,Nagpur,Healthcare,M1087,C43551,12362.33,0.798,velocity,High,Blocked,0,1,Done
ALT0000329,TXN00026545,2025-07-17 01:47:22,UPI,Indore,Gaming,M1497,C72427,5165.69,0.75,velocity,High,Open,0,0,Queue
ALT0000330,TXN00012961,2025-07-17 01:47:39,Wallet,Chennai,Gaming,M1237,C27849,1629.26,0.499,velocity,Low,Open,0,0,Queue
ALT0000331,TXN00032703,2025-07-17 01:48:04,UPI,Indore,Healthcare,M1873,C77484,1040.95,0.658,device,Medium,Cleared,1,0,Done
ALT0000332,TXN00005153,2025-07-17 01:49:53,UPI,Chennai,Food Delivery,M1066,C69606,653.62,0.51,velocity,Low,Cleared,1,0,Done
ALT0000333,TXN00023003,2025-07-17 01:51:32,UPI,Chandigarh,Electronics,M1014,C47943,2561.23,0.505,night_burst,Low,Cleared,1,0,Done
ALT0000334,TXN00028110,2025-07-17 01:53:09,UPI,Chandigarh,Grocery,M1231,C84223,25973.31,0.604,velocity,Medium,Investigating,0,0,Queue
ALT0000335,TXN00009581,2025-07-17 01:56:33,UPI,Chandigarh,Food Delivery,M1430,C84446,7956.74,0.53,velocity,Low,Cleared,1,0,Done
ALT0000336,TXN00041638,2025-07-17 02:02:02,Wallet,Hyderabad,Grocery,M1136,C55012,3168.48,0.595,new_payee,Medium,Cleared,1,0,Done
ALT0000337,TXN00036451,2025-07-17 02:07:45,UPI,Jaipur,Utilities,M1040,C58087,4757.56,0.528,velocity,Low,Cleared,1,0,Done
ALT0000338,TXN00041707,2025-07-17 02:10:10,UPI,Lucknow,Gaming,M1272,C43295,3168.63,0.735,velocity,High,Investigating,0,0,Queue
ALT0000339,TXN00021960,2025-07-17 02:19:44,UPI,Indore,Grocery,M1522,C85894,8971.36,0.607,new_payee,Medium,Investigating,0,0,Queue
ALT0000340,TXN00001155,2025-07-17 02:21:03,UPI,Chennai,Grocery,M1730,C21241,24898.77,0.613,velocity,Medium,Cleared,1,0,Done
ALT0000341,TXN00026816,2025-07-17 02:21:18,UPI,Surat,Food Delivery,M1343,C54383,15762.97,0.523,velocity,Low,Open,0,0,Queue
ALT0000342,TXN00031198,2025-07-17 02:22:53,UPI,Indore,Food Delivery,M1498,C56801,2124.53,0.561,velocity,Medium,Open,0,0,Queue
ALT0000343,TXN00000073,2025-07-17 02:23:44,Card,Pune,Fuel,M1048,C75588,7277.7,0.519,velocity,Low,Cleared,1,0,Done
ALT0000344,TXN00035980,2025-07-17 02:30:35,Card,Indore,Grocery,M1264,C21890,104299.91,0.607,amount_spike,Medium,Blocked,1,1,Done
ALT0000345,TXN00025231,2025-07-17 02:33:47,Card,Hyderabad,Healthcare,M1759,C54240,24167.56,0.55,velocity,Low,Cleared,1,0,Done
ALT0000346,TXN00004244,2025-07-17 02:40:40,Wallet,Kolkata,Food Delivery,M1025,C29112,7504.58,0.557,night_burst,Medium,Open,0,0,Queue
ALT0000347,TXN00041296,2025-07-17 02:43:32,UPI,Kochi,Grocery,M1588,C11521,10276.05,0.688,night_burst,High,Blocked,1,1,Done
ALT0000348,TXN00003746,2025-07-17 02:45:47,UPI,Hyderabad,Fashion,M1128,C85884,2622.01,0.586,velocity,Medium,Cleared,1,0,Done
ALT0000349,TXN00028982,2025-07-17 02:54:31,Wallet,Mumbai,Fashion,M1888,C11032,3109.81,0.617,night_burst,Medium,Investigating,0,0,Queue
ALT0000350,TXN00044869,2025-07-17 02:56:19,Card,Delhi,Fuel,M1435,C65510,3760.45,0.986,device,Critical,Blocked,0,1,Done
ALT0000351,TXN00042890,2025-07-17 02:59:44,UPI,Lucknow,Travel,M1704,C77733,1847.87,0.488,velocity,Low,Blocked,0,1,Done
ALT0000352,TXN00033510,2025-07-17 03:07:44,Wallet,Delhi,Electronics,M1492,C59103,372.37,0.633,device,Medium,Blocked,1,1,Done
